"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"66",1,0.737355433509001,0.990955954815404,0.87116266049092,0.755776546562056,0.568686324767039,0.554242841534383,0.643174780672923,0.533074472322954,0.546739632299989
"67",1,0.760886694330341,0.963396216046334,0.613028018555446,0.8503454140413,0.703897000508893,0.606468826741876,0.678927186784821,0.463450239181943,0.413481847877722
"68",1,0.737082042294917,0.962944077342193,0.912470039123482,0.667460626349411,0.847119878348198,0.578406658866951,0.526560102838128,0.580151230399601,0.486520725189532
"69",1,0.96527269607516,0.988555890917368,0.948269417906026,0.871953521503057,0.664171766798773,0.642793675870557,0.546712137261266,0.56022834801001,0.471435494158784
"70",1,0.753525039179215,0.994591373797841,0.618156510715956,0.817636046088699,0.539223645689591,0.59002460630833,0.649371891482524,0.58078608216009,0.500702613455504
"71",1,0.996039257853176,0.962887946566437,0.958359829797485,0.93144355437681,0.641189978586347,0.494284032175038,0.600824216490311,0.585936489832676,0.541266390405355
"72",1,0.985321991247177,0.962601179495494,0.615363424446835,0.862362438028094,0.490848409162916,0.509367820324647,0.476427904410467,0.532980551738457,0.532338968098438
"73",1,0.743054651224023,0.987695332972461,0.941733163175463,0.629324906230515,0.852649551494776,0.531035004725675,0.546217452503693,0.611585539956646,0.512569094361473
"74",1,0.724464729813426,0.701556700464738,0.619251041225098,0.803381233888968,0.595999116724564,0.648573664907064,0.455087888854551,0.469324428064448,0.515193935792229
"75",1,0.968296015620836,0.964081850441755,0.884711710194319,0.940647884600619,0.574209031565106,0.658121232463547,0.539351776269613,0.544663486059321,0.432810141571111
"76",1,0.961230967195518,0.962907143408322,0.607068508370792,0.534588891178989,0.531173973378182,0.692222272245507,0.559541584329074,0.460662736612846,0.519244537399871
"77",1,0.728903281747649,0.963140644654791,0.987135495889962,0.926444368930864,0.617217184893333,0.530102747221761,0.608552693857953,0.683313757955475,0.507779936362515
"78",1,0.962764209656231,0.985730874084041,0.856166447152983,0.867817261833061,0.554911313126919,0.474961252933019,0.542882041607713,0.438197266524203,0.609621284760863
"79",1,0.724176751546279,0.975780263109931,0.964683370305597,0.871642701335562,0.664055047444362,0.622747113838907,0.576116582497312,0.610314081493886,0.379093267764725
"80",1,0.753066037708773,0.950643928152035,0.921760587109045,0.71496564099447,0.657119769509153,0.874197469184001,0.499133325880443,0.591508715932457,0.420696316915048
"81",1,0.739793662659227,0.990669647061772,0.892520097140188,0.857614285750702,0.528230425369151,0.52229814880229,0.588156724812202,0.624260608771586,0.611760422927349
"82",1,0.742976669204863,0.993442815622717,0.833878413215633,0.757167716098848,0.523908457673602,0.632366238154428,0.584310893822561,0.529321332518923,0.547205343414283
"83",1,0.995550071882556,0.992253231893877,0.941090465112687,0.560906603546454,0.538385364505497,0.617119878514998,0.665184530206514,0.525826597263475,0.586379758237916
"84",1,0.991405407920432,0.986916493455758,0.925149862558803,0.606835906049832,0.645031262897203,0.71711979128547,0.600518686949975,0.600303372891778,0.507887959712635
"85",1,0.735852018603093,0.959322658658284,0.636915197690503,0.972752803107482,0.546021902370522,0.683200036727124,0.429925276648732,0.462497806102071,0.545499164171981
"86",1,0.741280919136705,0.994202029492842,0.694924724975088,0.839264800874259,0.865324353775925,0.542773673135138,0.686666370894456,0.635014032703939,0.568783408170668
"87",1,0.993915604955807,0.99094545032043,0.988653883805191,0.906214477827483,0.691957435434312,0.478707591885018,0.733046146159686,0.48074178386206,0.537859993513785
"88",1,0.728531238521876,0.985303501154075,0.922811509171083,0.482846095168301,0.712160929803454,0.506020700428546,0.50070535937466,0.67795743785785,0.469866306289192
"89",1,0.97085351681179,0.960864145734979,0.605283290070744,0.616976369809913,0.631183323118337,0.587416109565427,0.419471449773301,0.528627194981593,0.449471597770681
"90",1,0.973343543030447,0.95622233853569,0.608322504212852,0.798415397913389,0.650666804332164,0.836011133609233,0.631427181451697,0.476801048623543,0.6186049826199
"91",1,0.977992718725078,0.963185111102915,0.913977110189466,0.920258093443992,0.634242234323823,0.686642433616011,0.564987799751281,0.47932031560147,0.535404319970746
"92",1,0.994166373163478,0.991159265468338,0.936565341233818,0.516070803606684,0.571803145188789,0.50669551610496,0.532020251500223,0.51323467585854,0.702216427328187
"93",1,0.739040558213761,0.96375294541911,0.898737073811969,0.635932719081091,0.678318953267136,0.592180242245375,0.551655471532346,0.464967516970848,0.658150625307205
"94",1,0.996775329696727,0.967012143163075,0.840728488122275,0.918215906113624,0.626138973418812,0.7132005903586,0.486284889150668,0.598263181679129,0.58501466377637
"95",1,0.963810525450398,0.988533277204539,0.724691509194366,0.74548137027821,0.580785329080801,0.753405664306598,0.636139802281323,0.436117090137395,0.534479553059939
"96",1,0.997120935446632,0.961993161998864,0.687558859729291,0.625562173079868,0.643328785277869,0.547036001332282,0.456729424367032,0.507854938632568,0.552053595205392
"97",1,0.967619034544727,0.983088499861532,0.894407852451409,0.527024198040888,0.900177543633825,0.599207265373929,0.634815609526785,0.470372211939383,0.558582705376492
"98",1,0.995848534340432,0.988380833669899,0.648130723901365,0.719918784373991,0.708988074744743,0.585925224427879,0.715222432817144,0.532494233866198,0.631259286610479
"99",1,0.73266931670162,0.991252277553841,0.94591489592585,0.947478342527404,0.674996273130447,0.61139609341148,0.60528180347211,0.558042060707659,0.516302540172616
"100",1,0.751663956609752,0.991774663690551,0.881683779146909,0.8169834589463,0.674872162627607,0.619028284504464,0.561380649677018,0.577088975338425,0.503921615224365
