fipscounty,pred,predict_date,k
6107,159.9861514829924,2020-04-13,7
6107,137.90951427590198,2020-04-12,7
6107,128.7982719749739,2020-04-11,7
6107,99.30827484913658,2020-04-10,7
6107,0,2020-04-09,7
6107,0,2020-04-08,7
6107,0,2020-04-07,7
6107,0,2020-04-06,7
6107,0,2020-04-05,7
6107,0,2020-04-04,7
6107,0,2020-04-03,7
6107,0,2020-04-02,7
6107,0,2020-04-01,7
6107,0,2020-03-31,7
6107,0,2020-03-30,7
6107,0,2020-03-29,7
6107,0,2020-03-28,7
6107,0,2020-03-27,7
6107,0,2020-03-26,7
6107,0,2020-03-25,7
6107,0,2020-03-24,7
6107,0,2020-03-23,7
6107,0,2020-03-22,7
6107,0,2020-03-21,7
6107,0,2020-03-20,7
6107,0,2020-03-19,7
6099,20034.52457660749,2020-11-27,7
6099,20341.067792849517,2020-11-26,7
6099,20040.02547207953,2020-11-25,7
6099,20043.108063192063,2020-11-24,7
6099,19927.88083298335,2020-11-23,7
6099,19804.38149402391,2020-11-22,7
6099,19669.88612523797,2020-11-21,7
6099,19514.604967648243,2020-11-20,7
6099,19371.602251880966,2020-11-19,7
6099,19227.534854869566,2020-11-18,7
6099,19129.607032510427,2020-11-17,7
6099,19064.279340072528,2020-11-16,7
6099,18878.443969559168,2020-11-15,7
6099,18881.49882903822,2020-11-14,7
6099,18798.572687772223,2020-11-13,7
6099,18715.43851846088,2020-11-12,7
6099,18584.316982950833,2020-11-11,7
6099,18586.921926328254,2020-11-10,7
6099,18537.579370227813,2020-11-09,7
6099,18490.06112935192,2020-11-08,7
6099,18439.57729044893,2020-11-07,7
6099,18383.49091936893,2020-11-06,7
6099,18325.590148157044,2020-11-05,7
6099,18271.655364566745,2020-11-04,7
6099,18226.03421576522,2020-11-03,7
6099,18199.04268202574,2020-11-02,7
6099,18141.421027719334,2020-11-01,7
6099,18084.706437198525,2020-10-31,7
6099,18021.38166107014,2020-10-30,7
6099,17966.768125052735,2020-10-29,7
6099,17913.28512738973,2020-10-28,7
6099,17864.826452260073,2020-10-27,7
6099,17852.794072480785,2020-10-26,7
6099,17803.75934841474,2020-10-25,7
6099,17735.15076358273,2020-10-24,7
6099,17710.877766628004,2020-10-23,7
6099,17674.102751494116,2020-10-22,7
6099,17645.802051347422,2020-10-21,7
6099,17602.185446926494,2020-10-20,7
6099,17592.74663611322,2020-10-19,7
6099,17555.546825919777,2020-10-18,7
6099,17520.027005391144,2020-10-17,7
6099,17401.965744257817,2020-10-16,7
6099,17404.10699785237,2020-10-15,7
6099,17320.543696618974,2020-10-14,7
6099,17284.768897531736,2020-10-13,7
6099,17278.860271407626,2020-10-12,7
6099,17258.845737454674,2020-10-11,7
6099,17226.49777647009,2020-10-10,7
6099,17150.227070497705,2020-10-09,7
6099,17095.10932034987,2020-10-08,7
6099,17032.53646719871,2020-10-07,7
6099,17018.17565844849,2020-10-06,7
6099,16993.964676334734,2020-10-05,7
6099,16976.796788433014,2020-10-04,7
6099,16969.662303445843,2020-10-03,7
6099,16982.34792784672,2020-10-02,7
6099,16967.559141363756,2020-10-01,7
6099,16959.458248500265,2020-09-30,7
6099,16932.697648917445,2020-09-29,7
6099,16885.580078275332,2020-09-28,7
6099,16855.716225468193,2020-09-27,7
6099,16827.582361129185,2020-09-26,7
6099,16767.29182334784,2020-09-25,7
6099,16687.342033905832,2020-09-24,7
6099,16613.308275051295,2020-09-23,7
6099,16589.60197443084,2020-09-22,7
6099,16562.191247511964,2020-09-21,7
6099,16462.286269229087,2020-09-20,7
6099,16465.99289261726,2020-09-19,7
6099,16375.812742994596,2020-09-18,7
6099,16285.834885703263,2020-09-17,7
6099,16220.90089453843,2020-09-16,7
6099,16170.492594390269,2020-09-15,7
6099,15969.679640741719,2020-09-14,7
6099,15911.441302438325,2020-09-13,7
6099,15804.21557796786,2020-09-12,7
6099,15686.032780566054,2020-09-11,7
6099,15541.40253659661,2020-09-10,7
6099,15419.871073909158,2020-09-09,7
6099,15300.308478524852,2020-09-08,7
6099,15222.166364551647,2020-09-07,7
6099,15051.28623294506,2020-09-06,7
6099,14752.053986296036,2020-09-05,7
6099,14590.219246648901,2020-09-04,7
6099,14594.102449174143,2020-09-03,7
6099,14370.19888481341,2020-09-02,7
6099,13988.050432226593,2020-09-01,7
6099,13949.706478108812,2020-08-31,7
6099,13845.040434755187,2020-08-30,7
6099,13745.219397129822,2020-08-29,7
6099,13577.227396955288,2020-08-28,7
6099,13541.277088235782,2020-08-27,7
6099,13386.525814641527,2020-08-26,7
6099,13188.055896389938,2020-08-25,7
6099,13108.916905668932,2020-08-24,7
6099,12977.334825748525,2020-08-23,7
6099,12810.072535202611,2020-08-22,7
6099,12363.49537195324,2020-08-21,7
6099,12080.183084285145,2020-08-20,7
6099,11988.083674685162,2020-08-19,7
6099,11212.907903725103,2020-08-18,7
6099,10591.81566727885,2020-08-17,7
6099,10277.64066382099,2020-08-16,7
6099,9967.095313057132,2020-08-15,7
6099,9865.308143082415,2020-08-14,7
6099,9701.589154918209,2020-08-13,7
6099,9651.640927073755,2020-08-12,7
6099,9599.918027773954,2020-08-11,7
6099,9568.642114937158,2020-08-10,7
6099,9512.160585767144,2020-08-09,7
6099,9346.823045145838,2020-08-08,7
6099,9169.05724837073,2020-08-07,7
6099,9017.318475759837,2020-08-06,7
6099,8753.22127129835,2020-08-05,7
6099,8538.157048416839,2020-08-04,7
6099,8477.913354846049,2020-08-03,7
6099,8232.087134129019,2020-08-02,7
6099,8094.0354542107125,2020-08-01,7
6099,7824.840272547496,2020-07-31,7
6099,7614.146702826682,2020-07-30,7
6099,7178.544351821702,2020-07-29,7
6099,7023.707570349361,2020-07-28,7
6099,6682.913861095914,2020-07-27,7
6099,6513.006139063235,2020-07-26,7
6099,6384.969520300875,2020-07-25,7
6099,5922.716130878404,2020-07-24,7
6099,5923.913141812419,2020-07-23,7
6099,5653.382048643605,2020-07-22,7
6099,5486.220297882621,2020-07-21,7
6099,5301.756627027636,2020-07-20,7
6099,5089.028338791629,2020-07-19,7
6099,4839.3672632349,2020-07-18,7
6099,4737.710266919757,2020-07-17,7
6099,3057.5039110426396,2020-07-16,7
6099,3057.9183347432036,2020-07-15,7
6099,2940.4500093632573,2020-07-14,7
6099,2808.8820577530128,2020-07-13,7
6099,2707.3119250549335,2020-07-12,7
6099,2627.1802025761845,2020-07-11,7
6099,2576.741795799509,2020-07-10,7
6099,2434.358403767844,2020-07-09,7
6099,2352.1694302816286,2020-07-08,7
6099,2296.460255110447,2020-07-07,7
6099,2204.9592923837013,2020-07-06,7
6099,2154.4997396069416,2020-07-05,7
6099,2037.7501082805966,2020-07-04,7
6099,1977.120663123667,2020-07-03,7
6099,1907.3094457985223,2020-07-02,7
6099,1824.2383794678065,2020-07-01,7
6099,1748.0762943515258,2020-06-30,7
6099,1671.6528653020014,2020-06-29,7
6099,1631.2335037379926,2020-06-28,7
6099,1545.0895231625561,2020-06-27,7
6099,1503.6655401727037,2020-06-26,7
6099,1433.5342185381232,2020-06-25,7
6099,1350.1947799089132,2020-06-24,7
6099,1294.370872981051,2020-06-23,7
6099,1269.3119445709165,2020-06-22,7
6099,1239.110430614651,2020-06-21,7
6099,1135.6696370724828,2020-06-20,7
6099,1115.7073441100706,2020-06-19,7
6099,1097.6833415789665,2020-06-18,7
6099,1048.018324077799,2020-06-17,7
6099,1015.701871555078,2020-06-16,7
6099,960.9435346177719,2020-06-15,7
6099,924.5049109702617,2020-06-14,7
6099,888.2121315227446,2020-06-13,7
6099,863.0650185921215,2020-06-12,7
6099,838.8535062945009,2020-06-11,7
6099,814.542767236095,2020-06-10,7
6099,789.1670999411135,2020-06-09,7
6099,772.0206661109387,2020-06-08,7
6099,766.2670761862547,2020-06-07,7
6099,740.0458020855464,2020-06-06,7
6099,720.8816026360936,2020-06-05,7
6099,704.8575492371025,2020-06-04,7
6099,698.9065330021024,2020-06-03,7
6099,691.9686854356554,2020-06-02,7
6099,681.0729666322796,2020-06-01,7
6099,668.1603664394013,2020-05-31,7
6099,651.2073906256492,2020-05-30,7
6099,643.2718953449881,2020-05-29,7
6099,633.3707581027071,2020-05-28,7
6099,620.3651759001656,2020-05-27,7
6099,615.6247071340466,2020-05-26,7
6099,609.8056647009306,2020-05-25,7
6099,593.7580557674544,2020-05-24,7
6099,581.8948017505614,2020-05-23,7
6099,566.8290996101463,2020-05-22,7
6099,559.9800619924832,2020-05-21,7
6099,548.9931064098192,2020-05-20,7
6099,540.1301495372649,2020-05-19,7
6099,531.3714119347925,2020-05-18,7
6099,524.4433792192297,2020-05-17,7
6099,519.984228380168,2020-05-16,7
6099,512.2165710734158,2020-05-15,7
6099,500.3645926816611,2020-05-14,7
6099,485.310297733085,2020-05-13,7
6099,456.67792006040935,2020-05-12,7
6099,452.10885920774217,2020-05-11,7
6099,434.90143257023885,2020-05-10,7
6099,424.0271710550661,2020-05-09,7
6099,403.6852090544931,2020-05-08,7
6099,398.1839013944767,2020-05-07,7
6099,361.98202477623454,2020-05-06,7
6099,346.56432097873966,2020-05-05,7
6099,334.41838247888376,2020-05-04,7
6099,316.14577866293956,2020-05-03,7
6099,308.62688803485923,2020-05-02,7
6099,285.90270332970584,2020-05-01,7
6099,280.13077123777106,2020-04-30,7
6099,273.5013394386112,2020-04-29,7
6099,258.0837479722438,2020-04-28,7
6099,254.41293528029084,2020-04-27,7
6099,248.669913292928,2020-04-26,7
6099,243.8805950005824,2020-04-25,7
6099,228.7907193197001,2020-04-24,7
6099,208.87962603826526,2020-04-23,7
6099,198.9708387600601,2020-04-22,7
6099,184.42143253859612,2020-04-21,7
6099,0,2020-04-20,7
6099,0,2020-04-19,7
6099,0,2020-04-18,7
6099,0,2020-04-17,7
6099,0,2020-04-16,7
6099,0,2020-04-15,7
6099,0,2020-04-14,7
6099,0,2020-04-13,7
6099,0,2020-04-12,7
6099,0,2020-04-11,7
6099,0,2020-04-10,7
6099,0,2020-04-09,7
6099,0,2020-04-08,7
6099,0,2020-04-07,7
6099,0,2020-04-06,7
6099,0,2020-04-05,7
6099,0,2020-04-04,7
6099,0,2020-04-03,7
6099,0,2020-04-02,7
6099,0,2020-04-01,7
6099,0,2020-03-31,7
6099,0,2020-03-30,7
6099,0,2020-03-29,7
6099,0,2020-03-28,7
6099,0,2020-03-27,7
6099,0,2020-03-26,7
6099,0,2020-03-25,7
6099,0,2020-03-24,7
6099,0,2020-03-23,7
6099,0,2020-03-22,7
6099,0,2020-03-21,7
6099,0,2020-03-20,7
6099,0,2020-03-19,7
6097,11530.11346617941,2020-11-27,7
6097,11531.097919857602,2020-11-26,7
6097,11343.483175191603,2020-11-25,7
6097,11264.20284552168,2020-11-24,7
6097,11177.474459271685,2020-11-23,7
6097,11049.451384598675,2020-11-22,7
6097,11050.898162160629,2020-11-21,7
6097,10880.700548002082,2020-11-20,7
6097,10806.523432730324,2020-11-19,7
6097,10703.424579951938,2020-11-18,7
6097,10621.081752722577,2020-11-17,7
6097,10519.79355349677,2020-11-16,7
6097,10441.473787528936,2020-11-15,7
6097,10442.879331225637,2020-11-14,7
6097,10307.545936141607,2020-11-13,7
6097,10230.977839366697,2020-11-12,7
6097,10141.01554310339,2020-11-11,7
6097,10052.190300949895,2020-11-10,7
6097,9973.263890716244,2020-11-09,7
6097,9826.515077157024,2020-11-08,7
6097,9827.72838856308,2020-11-07,7
6097,9828.73533505115,2020-11-06,7
6097,9750.178970647681,2020-11-05,7
6097,9673.599890730155,2020-11-04,7
6097,9674.662302837747,2020-11-03,7
6097,9487.268585272039,2020-11-02,7
6097,9333.96118490619,2020-11-01,7
6097,9335.067026858076,2020-10-31,7
6097,9269.88863837931,2020-10-30,7
6097,9243.70549803229,2020-10-29,7
6097,9185.011822338505,2020-10-28,7
6097,9101.258145561564,2020-10-27,7
6097,9023.207686723305,2020-10-26,7
6097,8974.451718817434,2020-10-25,7
6097,8879.273508821763,2020-10-24,7
6097,8774.859722117657,2020-10-23,7
6097,8776.023463808731,2020-10-22,7
6097,8718.209098498892,2020-10-21,7
6097,8658.677025753295,2020-10-20,7
6097,8578.762065844128,2020-10-19,7
6097,8422.448674445468,2020-10-18,7
6097,8423.304824816354,2020-10-17,7
6097,8424.53256781284,2020-10-16,7
6097,8231.888732649248,2020-10-15,7
6097,8185.0701447170295,2020-10-14,7
6097,8085.7824258061855,2020-10-13,7
6097,8004.955885498421,2020-10-12,7
6097,7806.394667821088,2020-10-11,7
6097,7807.554633723238,2020-10-10,7
6097,7808.3717636928,2020-10-09,7
6097,7716.070792741977,2020-10-08,7
6097,7544.7744697199005,2020-10-07,7
6097,7545.5766761934365,2020-10-06,7
6097,7546.280380883821,2020-10-05,7
6097,7547.226362104723,2020-10-04,7
6097,7503.888010786675,2020-10-03,7
6097,7393.867866692471,2020-10-02,7
6097,7356.179414678925,2020-10-01,7
6097,7289.923463908722,2020-09-30,7
6097,7240.75581630806,2020-09-29,7
6097,7187.783066714111,2020-09-28,7
6097,7113.358646419615,2020-09-27,7
6097,7114.488152245621,2020-09-26,7
6097,7115.404120100332,2020-09-25,7
6097,6999.369597083777,2020-09-24,7
6097,6859.330322583434,2020-09-23,7
6097,6860.000899719798,2020-09-22,7
6097,6822.3382812163345,2020-09-21,7
6097,6742.569613529291,2020-09-20,7
6097,6743.70112176451,2020-09-19,7
6097,6680.2540225031635,2020-09-18,7
6097,6634.715165934216,2020-09-17,7
6097,6635.363784324966,2020-09-16,7
6097,6474.432592790882,2020-09-15,7
6097,6475.478240380394,2020-09-14,7
6097,6417.645672249342,2020-09-13,7
6097,6418.680334836951,2020-09-12,7
6097,6252.992494853681,2020-09-11,7
6097,6176.582817603127,2020-09-10,7
6097,6022.803400509728,2020-09-09,7
6097,5902.69422885709,2020-09-08,7
6097,5818.538118814627,2020-09-07,7
6097,5753.506738951557,2020-09-06,7
6097,5686.340389246428,2020-09-05,7
6097,5564.105409563914,2020-09-04,7
6097,5516.541519898168,2020-09-03,7
6097,5443.914741378926,2020-09-02,7
6097,5301.241217079034,2020-09-01,7
6097,5206.8373045259805,2020-08-31,7
6097,5153.316760332979,2020-08-30,7
6097,5025.625820514523,2020-08-29,7
6097,4945.017776011418,2020-08-28,7
6097,4859.014800244575,2020-08-27,7
6097,4739.27446266021,2020-08-26,7
6097,4537.202262704269,2020-08-25,7
6097,4447.133033162723,2020-08-24,7
6097,4361.44265769609,2020-08-23,7
6097,4222.942252260447,2020-08-22,7
6097,4127.198433837745,2020-08-21,7
6097,3918.876750141902,2020-08-20,7
6097,3884.4802708381803,2020-08-19,7
6097,3811.0211574220207,2020-08-18,7
6097,3726.136375742203,2020-08-17,7
6097,3726.615228343106,2020-08-16,7
6097,3610.6260097468594,2020-08-15,7
6097,3483.267360830148,2020-08-14,7
6097,3256.1584758019335,2020-08-13,7
6097,3256.296481815922,2020-08-12,7
6097,3159.7354948378697,2020-08-11,7
6097,3159.808703861145,2020-08-10,7
6097,3101.117963772316,2020-08-09,7
6097,2988.5474849420025,2020-08-08,7
6097,2884.941163351001,2020-08-07,7
6097,2789.154672939011,2020-08-06,7
6097,2789.376817673493,2020-08-05,7
6097,2655.561784289447,2020-08-04,7
6097,2608.1977217568087,2020-08-03,7
6097,2596.772565229889,2020-08-02,7
6097,2502.3470687811223,2020-08-01,7
6097,2439.4651116957134,2020-07-31,7
6097,2333.875519423497,2020-07-30,7
6097,2274.2305289347955,2020-07-29,7
6097,2274.362137158868,2020-07-28,7
6097,2201.6333898602716,2020-07-27,7
6097,2153.224874717998,2020-07-26,7
6097,2099.7680371852243,2020-07-25,7
6097,2058.375464576058,2020-07-24,7
6097,2009.7601954527913,2020-07-23,7
6097,1971.4236443479751,2020-07-22,7
6097,1915.7100166558453,2020-07-21,7
6097,1848.0252208707816,2020-07-20,7
6097,1730.447586437691,2020-07-19,7
6097,1676.879842630649,2020-07-18,7
6097,1586.7258767437863,2020-07-17,7
6097,1544.2659942052953,2020-07-16,7
6097,1511.8432487508344,2020-07-15,7
6097,1490.7211226605182,2020-07-14,7
6097,1382.3039932890733,2020-07-13,7
6097,1382.5959248050576,2020-07-12,7
6097,1382.8324735146248,2020-07-11,7
6097,1289.8501169046758,2020-07-10,7
6097,1251.5785483868515,2020-07-09,7
6097,1207.1796066434617,2020-07-08,7
6097,1157.657096607617,2020-07-07,7
6097,1139.6113703089839,2020-07-06,7
6097,1113.499800652871,2020-07-05,7
6097,1113.8129500914115,2020-07-04,7
6097,1026.6964030425913,2020-07-03,7
6097,994.390568351779,2020-07-02,7
6097,976.3347018418782,2020-07-01,7
6097,955.1450515253159,2020-06-30,7
6097,904.3119092418394,2020-06-29,7
6097,871.9367551543761,2020-06-28,7
6097,853.9192054614555,2020-06-27,7
6097,840.891665524871,2020-06-26,7
6097,821.7003993501805,2020-06-25,7
6097,792.3643357126423,2020-06-24,7
6097,783.3623490892829,2020-06-23,7
6097,776.4767078428381,2020-06-22,7
6097,770.5684209811569,2020-06-21,7
6097,740.2383777308223,2020-06-20,7
6097,719.0827342823633,2020-06-19,7
6097,697.8560305506461,2020-06-18,7
6097,688.8521961587228,2020-06-17,7
6097,689.0767083167792,2020-06-16,7
6097,670.9340154333327,2020-06-15,7
6097,659.9234854695187,2020-06-14,7
6097,641.8660974152026,2020-06-13,7
6097,627.8416888051007,2020-06-12,7
6097,610.6827691110126,2020-06-11,7
6097,610.8580402756696,2020-06-10,7
6097,583.3708240596886,2020-06-09,7
6097,581.5250559035264,2020-06-08,7
6097,570.5446611798114,2020-06-07,7
6097,565.7353886830458,2020-06-06,7
6097,548.5321116148721,2020-06-05,7
6097,548.8430886528154,2020-06-04,7
6097,541.810589854488,2020-06-03,7
6097,542.0146243697263,2020-06-02,7
6097,517.6541397641465,2020-06-01,7
6097,499.48429944248403,2020-05-31,7
6097,484.4464164797273,2020-05-30,7
6097,484.6663180113308,2020-05-29,7
6097,449.88914236313644,2020-05-28,7
6097,427.47209479860464,2020-05-27,7
6097,407.1018794723216,2020-05-26,7
6097,403.23839668722263,2020-05-25,7
6097,389.0774128353628,2020-05-24,7
6097,380.1217879597787,2020-05-23,7
6097,380.42448799075333,2020-05-22,7
6097,367.21282106187215,2020-05-21,7
6097,348.8141549227876,2020-05-20,7
6097,327.28991764477007,2020-05-19,7
6097,324.55692800827114,2020-05-18,7
6097,324.7643734847303,2020-05-17,7
6097,315.85216268637834,2020-05-16,7
6097,307.8457943522145,2020-05-15,7
6097,308.2613658015238,2020-05-14,7
6097,302.3554948003786,2020-05-13,7
6097,276.5539350131691,2020-05-12,7
6097,277.0070592883659,2020-05-11,7
6097,0,2020-05-10,7
6097,0,2020-05-09,7
6097,0,2020-05-08,7
6097,0,2020-05-07,7
6097,0,2020-05-06,7
6097,0,2020-05-05,7
6097,0,2020-05-04,7
6097,0,2020-05-03,7
6097,0,2020-05-02,7
6097,0,2020-05-01,7
6097,0,2020-04-30,7
6097,0,2020-04-29,7
6097,0,2020-04-28,7
6097,0,2020-04-27,7
6097,0,2020-04-26,7
6097,0,2020-04-25,7
6097,0,2020-04-24,7
6097,0,2020-04-23,7
6097,0,2020-04-22,7
6097,0,2020-04-21,7
6097,0,2020-04-20,7
6097,0,2020-04-19,7
6097,0,2020-04-18,7
6097,0,2020-04-17,7
6097,0,2020-04-16,7
6097,0,2020-04-15,7
6097,0,2020-04-14,7
6097,0,2020-04-13,7
6097,0,2020-04-12,7
6097,0,2020-04-11,7
6097,0,2020-04-10,7
6097,0,2020-04-09,7
6097,0,2020-04-08,7
6097,0,2020-04-07,7
6097,0,2020-04-06,7
6097,0,2020-04-05,7
6097,0,2020-04-04,7
6097,0,2020-04-03,7
6097,0,2020-04-02,7
6097,0,2020-04-01,7
6097,0,2020-03-31,7
6097,0,2020-03-30,7
6097,0,2020-03-29,7
6097,0,2020-03-28,7
6097,0,2020-03-27,7
6097,0,2020-03-26,7
6097,0,2020-03-25,7
6097,0,2020-03-24,7
6097,0,2020-03-23,7
6097,0,2020-03-22,7
6097,0,2020-03-21,7
6097,0,2020-03-20,7
6097,0,2020-03-19,7
6097,0,2020-03-18,7
6097,0,2020-03-17,7
6097,0,2020-03-16,7
6097,0,2020-03-15,7
6097,0,2020-03-14,7
6097,0,2020-03-13,7
6097,0,2020-03-12,7
6097,0,2020-03-11,7
6097,0,2020-03-10,7
6097,0,2020-03-09,7
6095,9500.306876151453,2020-11-27,7
6095,9441.252352225587,2020-11-26,7
6095,9308.434024850634,2020-11-25,7
6095,9234.18514992387,2020-11-24,7
6095,9102.083380370737,2020-11-23,7
6095,8865.972658541017,2020-11-22,7
6095,8867.042148323662,2020-11-21,7
6095,8868.04988076583,2020-11-20,7
6095,8731.927668050415,2020-11-19,7
6095,8561.835210140844,2020-11-18,7
6095,8562.833314937348,2020-11-17,7
6095,8497.648698834006,2020-11-16,7
6095,8257.463094794044,2020-11-15,7
6095,8258.485599811733,2020-11-14,7
6095,8259.324230008518,2020-11-13,7
6095,8119.859070306808,2020-11-12,7
6095,8062.883574315886,2020-11-11,7
6095,7969.939073736883,2020-11-10,7
6095,7920.952177586268,2020-11-09,7
6095,7749.697509903793,2020-11-08,7
6095,7750.575792119147,2020-11-07,7
6095,7751.287437466245,2020-11-06,7
6095,7702.580474849311,2020-11-05,7
6095,7594.038135105349,2020-11-04,7
6095,7558.730672563688,2020-11-03,7
6095,7496.471605002958,2020-11-02,7
6095,7396.065145924161,2020-11-01,7
6095,7396.837817260658,2020-10-31,7
6095,7397.578644446286,2020-10-30,7
6095,7359.944795033825,2020-10-29,7
6095,7314.760360408021,2020-10-28,7
6095,7280.481976648835,2020-10-27,7
6095,7225.218843265734,2020-10-26,7
6095,7114.557959222537,2020-10-25,7
6095,7115.321416135321,2020-10-24,7
6095,7056.333106179808,2020-10-23,7
6095,7057.188873487637,2020-10-22,7
6095,7013.698805297102,2020-10-21,7
6095,6981.043900592004,2020-10-20,7
6095,6852.029399752532,2020-10-19,7
6095,6852.687333143182,2020-10-18,7
6095,6853.295645355885,2020-10-17,7
6095,6854.150518007699,2020-10-16,7
6095,6811.597365171383,2020-10-15,7
6095,6760.71091093495,2020-10-14,7
6095,6726.53120549599,2020-10-13,7
6095,6703.550061515346,2020-10-12,7
6095,6621.085826007166,2020-10-11,7
6095,6621.965996266268,2020-10-10,7
6095,6622.567617477225,2020-10-09,7
6095,6576.8750954208035,2020-10-08,7
6095,6519.5772204457935,2020-10-07,7
6095,6520.182643310309,2020-10-06,7
6095,6501.163256318139,2020-10-05,7
6095,6408.242885399978,2020-10-04,7
6095,6409.135749584218,2020-10-03,7
6095,6409.675838666795,2020-10-02,7
6095,6330.861442613357,2020-10-01,7
6095,6331.625583470841,2020-09-30,7
6095,6292.882153854308,2020-09-29,7
6095,6273.995949268065,2020-09-28,7
6095,6182.220816296961,2020-09-27,7
6095,6183.10954850462,2020-09-26,7
6095,6183.818508817031,2020-09-25,7
6095,6152.6430030481515,2020-09-24,7
6095,6084.214027501865,2020-09-23,7
6095,6084.710368453133,2020-09-22,7
6095,6033.7081305175625,2020-09-21,7
6095,5913.989976334274,2020-09-20,7
6095,5914.881821726019,2020-09-19,7
6095,5915.470900757029,2020-09-18,7
6095,5900.857400120474,2020-09-17,7
6095,5873.518959415631,2020-09-16,7
6095,5857.519257159236,2020-09-15,7
6095,5764.5934878862,2020-09-14,7
6095,5765.579421277781,2020-09-13,7
6095,5766.419081871031,2020-09-12,7
6095,5767.074153920704,2020-09-11,7
6095,5726.735033917858,2020-09-10,7
6095,5683.360955431751,2020-09-09,7
6095,5641.6783967075235,2020-09-08,7
6095,5606.022133535146,2020-09-07,7
6095,5479.095514861815,2020-09-06,7
6095,5479.994533157441,2020-09-05,7
6095,5480.53636467362,2020-09-04,7
6095,5419.55116891322,2020-09-03,7
6095,5370.656320663051,2020-09-02,7
6095,5320.775727651437,2020-09-01,7
6095,5295.2514301479305,2020-08-31,7
6095,5133.783627531956,2020-08-30,7
6095,5134.606287223445,2020-08-29,7
6095,5135.231277524992,2020-08-28,7
6095,5092.398823488396,2020-08-27,7
6095,5028.149177015269,2020-08-26,7
6095,4954.47494183647,2020-08-25,7
6095,4847.902720243705,2020-08-24,7
6095,4672.7442941833015,2020-08-23,7
6095,4673.57246062086,2020-08-22,7
6095,4674.157173415305,2020-08-21,7
6095,4610.9439263357945,2020-08-20,7
6095,4488.123554909543,2020-08-19,7
6095,4410.285284422474,2020-08-18,7
6095,4344.586373547992,2020-08-17,7
6095,4093.9588403770344,2020-08-16,7
6095,4094.6526986297467,2020-08-15,7
6095,4095.2129017215793,2020-08-14,7
6095,4024.0898026930226,2020-08-13,7
6095,3947.5410348776104,2020-08-12,7
6095,3868.0362510127634,2020-08-11,7
6095,3781.174495770887,2020-08-10,7
6095,3669.1233318348827,2020-08-09,7
6095,3669.8408834389875,2020-08-08,7
6095,3670.309277408636,2020-08-07,7
6095,3577.1510171837253,2020-08-06,7
6095,3518.138890302907,2020-08-05,7
6095,3441.9234275557083,2020-08-04,7
6095,3335.1884572116182,2020-08-03,7
6095,3177.46939078787,2020-08-02,7
6095,3177.790163294309,2020-08-01,7
6095,3178.153165405811,2020-07-31,7
6095,3118.1213291538916,2020-07-30,7
6095,3028.784401632192,2020-07-29,7
6095,2901.6003418513665,2020-07-28,7
6095,2802.194038200006,2020-07-27,7
6095,2593.7034954601777,2020-07-26,7
6095,2594.1628855875956,2020-07-25,7
6095,2594.496321644185,2020-07-24,7
6095,2522.3195294953493,2020-07-23,7
6095,2445.1990297362513,2020-07-22,7
6095,2349.595790882663,2020-07-21,7
6095,2254.244684282622,2020-07-20,7
6095,2108.262482136768,2020-07-19,7
6095,2108.5715770631814,2020-07-18,7
6095,2108.890226813747,2020-07-17,7
6095,2017.71897119334,2020-07-16,7
6095,1953.8415758004696,2020-07-15,7
6095,1856.5430270080908,2020-07-14,7
6095,1769.3715724147596,2020-07-13,7
6095,1501.4116207059947,2020-07-12,7
6095,1501.6947099793674,2020-07-11,7
6095,1502.0121173120438,2020-07-10,7
6095,1502.3472076970254,2020-07-09,7
6095,1427.3747492994673,2020-07-08,7
6095,1311.854612665097,2020-07-07,7
6095,1147.730487959306,2020-07-06,7
6095,1139.8952407174777,2020-07-05,7
6095,1140.2154124153851,2020-07-04,7
6095,1140.4712118177265,2020-07-03,7
6095,1116.3337663143725,2020-07-02,7
6095,1086.1202095016665,2020-07-01,7
6095,1041.5710275528704,2020-06-30,7
6095,953.1289389127111,2020-06-29,7
6095,879.0588166770963,2020-06-28,7
6095,879.3638373449194,2020-06-27,7
6095,879.5780748206812,2020-06-26,7
6095,829.8473011981449,2020-06-25,7
6095,810.700576365808,2020-06-24,7
6095,703.8686790893903,2020-06-23,7
6095,702.0573744991027,2020-06-22,7
6095,673.6884126755705,2020-06-21,7
6095,673.9251578851905,2020-06-20,7
6095,674.1752192294509,2020-06-19,7
6095,660.0786480704498,2020-06-18,7
6095,633.6975794111468,2020-06-17,7
6095,626.75353579658,2020-06-16,7
6095,606.5408228489097,2020-06-15,7
6095,582.212047992422,2020-06-14,7
6095,582.527437829679,2020-06-13,7
6095,582.8050795821453,2020-06-12,7
6095,582.0110913051446,2020-06-11,7
6095,576.0319262290063,2020-06-10,7
6095,563.9030234186506,2020-06-09,7
6095,563.0769143465307,2020-06-08,7
6095,533.6244888644634,2020-06-07,7
6095,533.9258217861857,2020-06-06,7
6095,534.1597430185885,2020-06-05,7
6095,526.2466055463057,2020-06-04,7
6095,519.2059469275865,2020-06-03,7
6095,516.3197015056477,2020-06-02,7
6095,471.36287416778754,2020-06-01,7
6095,471.69066487377273,2020-05-31,7
6095,472.08370982430796,2020-05-30,7
6095,472.297838189741,2020-05-29,7
6095,466.3946840218648,2020-05-28,7
6095,452.2489091947488,2020-05-27,7
6095,447.39568464088836,2020-05-26,7
