"","date","county","arima.pred","arima.w","ma.pred","ma.w","clep"
"281",2020-08-21,6085,213.65276894322,0.553441452180028,211.911441462441,0.446558547819972,212.875164272124
"282",2020-08-21,6081,128.830163681327,0.515252637231371,130.514153776663,0.484747362768629,129.64647343897
"283",2020-08-21,6097,58.8749792184664,0.565618119046908,59.7312242400579,0.434381880953092,59.246916541502
"284",2020-08-21,6001,233.211704289787,0.470515077634238,233.266359727611,0.529484922365762,233.24064352004
"285",2020-08-21,6013,168.87418213948,0.49749285698937,171.368569550128,0.50250714301063,170.127629630767
"286",2020-08-21,6075,71.2624383143832,0.554581158940504,70.4838166531321,0.445418841059496,70.9156255564049
"287",2020-08-21,6039,54.9993982144451,0.472095884297718,53.9364062315198,0.527904115702282,54.4382403717003
"288",2020-08-21,6019,227.94819990839,0.606775653070751,230.442949302877,0.393224346929249,228.929196109789
"289",2020-08-21,6095,42.0526275999527,0.535213598302065,41.7373911594691,0.464786401697935,41.9061099890963
"290",2020-08-21,6099,220.385632546122,0.67425238596385,227.637773936914,0.32574761403615,222.748000300826
"291",2020-08-21,6107,212.647843124792,0.553238562855463,211.758335732011,0.446761437144537,212.250445523642
"292",2020-08-21,6041,83.5792900041707,0.461758878300899,85.0193644836349,0.538241121699101,84.3543973073278
"293",2020-08-21,6047,101.650298001792,0.53208409816857,113.867165214178,0.46791590183143,107.36676444103
"294",2020-08-21,6055,11.3388239823629,0.546287391174554,11.8084862622717,0.453712608825446,11.5519156806472
"295",2020-08-22,6085,212.989707541396,0.541659411392568,211.911441462441,0.458340588607432,212.495494432092
"296",2020-08-22,6081,129.094790789611,0.534387634873333,130.514153776663,0.465612365126667,129.755663746985
"297",2020-08-22,6097,62.887704583845,0.548028571508073,65.5400665827204,0.451971428491926,64.0864964253544
"298",2020-08-22,6001,232.053868740697,0.522756317039796,233.266359727611,0.477243682960204,232.632522404848
"299",2020-08-22,6013,167.158293132958,0.513533844226209,171.368569550128,0.486466155773791,169.206450116363
"300",2020-08-22,6075,71.1301503044675,0.550272898696089,70.4838166531321,0.449727101303911,70.8394765449772
"301",2020-08-22,6039,54.4830938714342,0.567217248202143,53.9364062315198,0.432782751797857,54.2464968902582
"302",2020-08-22,6019,224.199717051301,0.600588649995814,230.442949302877,0.399411350004186,226.693334873292
"303",2020-08-22,6095,41.9939766320039,0.534742343160021,41,0.465257656839979,41.5315213932441
"304",2020-08-22,6099,219.925908856891,0.625264735457469,225.702697523498,0.374735264542531,222.090675286079
"305",2020-08-22,6107,213.551093618669,0.527394944836858,213.52896286183,0.472605055163142,213.540634511113
"306",2020-08-22,6041,84.9079244352489,0.44198555386095,84.4651561343388,0.55801444613905,84.6608533270486
"307",2020-08-22,6047,106.351653124478,0.504185997445742,115.088317321257,0.495814002554258,110.683413568856
"308",2020-08-22,6055,12.890357832979,0.549947770120664,12.7997248418947,0.450052229879336,12.8495682532409
"309",2020-08-23,6085,219.211242094751,0.544031827274473,217.414417605472,0.455968172725527,218.391947315666
"310",2020-08-23,6081,129.96192806183,0.522806607380767,130.737427195435,0.477193392619233,130.331991124368
"311",2020-08-23,6097,63.4477386087329,0.543260331548147,62.6852792338431,0.456739668451853,63.0994931666377
"312",2020-08-23,6001,234.928157785862,0.572731039986291,238.709452537842,0.427268960013709,236.543787662046
