"","date","county","model3.pred","model3.w","model2.pred","model2.w","clep"
"134",2020-07-15,6107,153.36647849041,0.4446217113036,172.1,0.5553782886964,163.770669607663
"135",2020-07-14,6107,149.183336542226,0.435693428881721,172,0.564306571118279,162.058929662442
"136",2020-07-13,6107,149.19526554411,0.459982509680065,165.1,0.540017490319935,157.784100329185
"137",2020-07-12,6107,139.779517802353,0.481931646261977,142.6,0.518068353738023,141.240720371235
"138",2020-07-11,6107,136.655155041661,0.442272371997831,136,0.557727628002169,136.289756974302
"139",2020-07-10,6107,136.670954330737,0.445722052841906,141.1,0.554277947158094,139.125876672166
"140",2020-07-09,6107,136.687951755183,0.459828854757831,150.8,0.540171145242168,144.310873017299
"141",2020-07-08,6107,136.704143164376,0.443623842703666,153.5,0.556376157296334,146.04895744908
"142",2020-07-07,6107,133.585244080809,0.441590574307674,146.6,0.558409425692326,140.85280645917
"143",2020-07-06,6107,128.381419249147,0.469123372384752,138,0.530876627615248,133.487698960605
"144",2020-07-05,6107,126.310246382975,0.469549770975746,132.6,0.530450229024254,129.646647629632
"145",2020-07-04,6107,124.240058349405,0.478378453370125,126.4,0.521621546629875,125.366730453819
"146",2020-07-03,6107,122.172211630524,0.456306909448178,127.1,0.543693090551821,124.85141611871
"147",2020-07-02,6107,122.18724008906,0.460941037963762,130,0.539058962036238,126.39877833729
"148",2020-07-01,6107,122.198126062452,0.449975078085905,131.1,0.550024921914094,127.094378579841
"149",2020-06-30,6107,119.086234030962,0.479118963787323,129.5,0.520881036212677,124.510567239791
"150",2020-06-29,6107,118.057326258555,0.527176976647066,130.1,0.472823023352934,123.751379666238
"151",2020-06-28,6107,116,0.484069374935584,123.8,0.515930625064416,120.024258875502
"152",2020-06-27,6107,113,0.472301296805257,115.4,0.527698703194743,114.266476887667
"153",2020-06-26,6107,111,0.497188366153251,117.8,0.502811633846749,114.419119110158
"154",2020-06-25,6107,111,0.492868317968263,121.1,0.507131682031737,116.122029988521
"155",2020-06-24,6107,111.022585124467,0.484094488750811,131.5,0.515905511249188,121.586996314891
"156",2020-06-23,6107,107.044127616976,0.466566496375114,125,0.533433503624886,116.622391532894
"157",2020-06-22,6107,106.064625908874,0.473242003342118,115.6,0.526757996657882,111.087460462499
"158",2020-06-21,6107,98.0916757367957,0.537862131965759,98,0.462137868034241,98.0493089072425
"159",2020-06-20,6107,98.1137316195885,0.497630358087694,98,0.502369641912306,98.0565963065817
"160",2020-06-19,6107,98.1342101070255,0.470392940212857,98,0.529607059787143,98.06313148685
"161",2020-06-18,6107,98.1644571879371,0.485757640860504,101.4,0.514242359139496,99.8283103567092
"162",2020-06-17,6107,98.1978290340229,0.498551085810636,105.6,0.501448914189364,101.909639627556
"163",2020-06-16,6107,98.2236925930361,0.492302955523334,104.6,0.507697044476667,101.460925018226
"164",2020-06-15,6107,96.2477893329568,0.523242229624487,101.8,0.476757770375513,98.8948489112315
"165",2020-06-14,6107,94.2727597825236,0.567912806754601,98.2,0.432087193245399,95.9696699852934
"166",2020-06-13,6107,94.2914118507443,0.518409092849834,96.4,0.481590907150166,95.3068887303504
"167",2020-06-12,6107,92.3182185242985,0.485690156809125,92,0.514309843190875,92.1545556049661
"168",2020-06-11,6107,92.3603129886104,0.465647899812225,95.4,0.534352100187775,93.9845761270599
"169",2020-06-10,6107,92.3965042092453,0.425411067164172,97.9,0.574588932835828,95.5587519825215
"170",2020-06-09,6107,92.4219351574144,0.433985710954961,105,0.566014289045039,99.5412995868529
"171",2020-06-08,6107,90.4442072942476,0.439092190284181,101.7,0.560907809715819,96.7576693274465
"172",2020-06-07,6107,89.4508530456825,0.438511907791863,95,0.561488092208137,92.5666329824448
"173",2020-06-06,6107,84.4707773866332,0.477430530030913,84,0.522569469969087,84.2247634972268
"174",2020-06-05,6107,84.5087749320575,0.47029155444547,90.8,0.52970844555453,87.841289983431
"175",2020-06-04,6107,84.5495710438107,0.497872189164372,94.1,0.502127810835628,89.3451070281232
