date,county,model3.pred,model3.w,model2.pred,model2.w,clep
2020-11-25,6107,19988.964634490727,0.39015817876840225,20849.599999999995,0.6098418212315979,20513.816073209226
2020-11-24,6107,19845.084837321723,0.531365270005521,20257,0.4686347299944788,20038.122588364087
2020-11-23,6107,19570.386228863874,0.6883803869825454,19338.400000000005,0.31161961301745444,19498.094769999934
2020-11-22,6107,19408.29540665707,0.6226696386604742,19252.5,0.3773303613395258,19349.50906956812
2020-11-21,6107,19411.348423395393,0.5067632211578526,19646.799999999996,0.49323677884214745,19527.481800613154
2020-11-20,6107,19414.50929774393,0.5140971582051488,19554.9,0.48590284179485116,19482.72553893173
2020-11-19,6107,19255.855652526065,0.5793217681513328,19393.100000000006,0.42067823184866715,19313.591361952625
2020-11-18,6107,19122.205463906495,0.621659593422007,19404.000000000007,0.3783404065779929,19228.819723263572
2020-11-17,6107,19125.4347611547,0.6265550434126145,19275.099999999995,0.37344495658738547,19181.32648977792
2020-11-16,6107,18939.10155520188,0.7058311298099877,18639.6,0.2941688701900122,18850.99752108799
2020-11-15,6107,18820.022344525405,0.6667185031208739,18551.2,0.33328149687912606,18730.428831147423
2020-11-14,6107,18823.06507130501,0.5725664893834845,18822.899999999994,0.42743351061651547,18822.994514297607
2020-11-13,6107,18825.706790551216,0.552304691497553,18910.299999999996,0.44769530850244693,18863.5787735526
2020-11-12,6107,18719.613446953943,0.49968872297661837,18801.2,0.5003112770233816,18760.43211949635
2020-11-11,6107,18627.11385867428,0.5572807910453288,18758.1,0.4427192089546713,18685.103939546032
2020-11-10,6107,18562.91016415037,0.5102552293263551,18519.300000000007,0.4897447706736448,18541.55231430951
2020-11-09,6107,18454.0539155595,0.5064299196781815,18118.000000000007,0.4935700803218184,18288.187757464337
2020-11-08,6107,18357.44847774797,0.4809283416083948,17971.6,0.5190716583916053,18157.165468515457
2020-11-07,6107,18360.20500850603,0.4191434462323959,18163.800000000007,0.5808565537676041,18246.121872122523
2020-11-06,6107,18362.60033280963,0.4638529666470806,18148.6,0.5361470333529194,18247.864689237205
2020-11-05,6107,18310.964502517003,0.5213628887873077,18247.999999999993,0.4786371112126922,18280.827354923316
2020-11-04,6107,18240.310583909963,0.5492540248120015,18354.499999999993,0.45074597518799864,18291.781003621614
2020-11-03,6107,18242.753960691753,0.5079659571164966,18257.5,0.49203404288350333,18250.00951402911
2020-11-02,6107,18098.714349811482,0.5710382969195292,17761.000000000007,0.42896170308047077,17953.847827161637
2020-11-01,6107,18001.369531371158,0.5402819196902412,17656,0.45971808030975886,17842.59691341173
2020-10-31,6107,18004.213619588136,0.4512194224674345,17836.000000000007,0.5487805775325656,17911.90125228172
2020-10-30,6107,18006.744306383374,0.42676211365374295,17905.399999999994,0.573237886346257,17948.649910398937
2020-10-29,6107,17935.399749239088,0.44702157904504647,17927.5,0.5529784209549535,17931.031358378918
2020-10-28,6107,17873.5507831987,0.4846657615297192,17971.1,0.5153342384702808,17923.82123455237
2020-10-27,6107,17826.131329498457,0.4419560838354185,17766.199999999993,0.5580439161645814,17792.687015684183
2020-10-26,6107,17711.60004682288,0.45590238063518673,17360.800000000007,0.5440976193648133,17520.730576473492
2020-10-25,6107,17623.85048950262,0.45837779407775575,17230.4,0.5416222059222442,17410.748967457024
2020-10-24,6107,17626.35257557603,0.4444119105089122,17390.3,0.5555880894910877,17495.204576092292
2020-10-23,6107,17629.262012355903,0.4778896579639343,17461.4,0.5221103420360657,17541.619519669897
2020-10-22,6107,17582.006907781033,0.5209529886923676,17485.5,0.47904701130763244,17535.77556203799
2020-10-21,6107,17525.42628883707,0.5532839304218952,17555.399999999994,0.44671606957810484,17538.81602727844
2020-10-20,6107,17485.988275798685,0.5240010925295632,17409.200000000004,0.4759989074704368,17449.437140411974
2020-10-19,6107,17398.017192183834,0.5815308333527303,17062.8,0.4184691666472697,17257.739133124825
2020-10-18,6107,17300.062426151122,0.5390627788501893,16968.8,0.46093722114981067,17147.37124396968
2020-10-17,6107,17302.207103914545,0.4750312900159881,17207.600000000006,0.524968709984012,17252.541334617206
2020-10-16,6107,17305.602194184627,0.516462571067504,17236.499999999993,0.483537428932496,17272.188696874997
2020-10-15,6107,17228.119440412742,0.598662232045561,17216.6,0.401337767954439,17223.496253909405
2020-10-14,6107,17142.442339612102,0.6224137931333182,17231.2,0.3775862068666816,17175.956007928326
2020-10-13,6107,17117.111669658778,0.535965156381529,17081.500000000007,0.464034843618471,17100.586614097676
2020-10-12,6107,16996.953464228918,0.5477309867290447,16653.799999999992,0.4522690132709553,16841.755785561592
2020-10-11,6107,16904.570543755028,0.609309627263534,16576.1,0.39069037273646606,16776.240264582426
2020-10-10,6107,16907.78730785033,0.5794534321576652,16748.800000000003,0.4205465678423347,16840.92574120338
2020-10-09,6107,16910.111845166066,0.5939458110632169,16842.000000000004,0.4060541889367831,16882.454745120172
2020-10-08,6107,16831.89096468675,0.49856861922476325,16909.600000000002,0.5014313807752369,16870.85671356259
2020-10-07,6107,16775.597394985794,0.5250026829854653,16998.399999999998,0.47499731701453474,16881.42803459139
2020-10-06,6107,16711.902009924393,0.4962029816714088,16736.299999999996,0.5037970183285911,16724.19364457769
2020-10-05,6107,16574.384264736538,0.5690454753688243,16420.699999999997,0.4309545246311757,16508.153335483712
2020-10-04,6107,16471.129332036082,0.5316101215018649,16181.699999999997,0.46838987849813507,16335.563562369904
2020-10-03,6107,16474.36473539734,0.51264834720407,16257.800000000003,0.48735165279593,16368.821553664135
2020-10-02,6107,16399.876392755665,0.5945660485072117,16202.300000000003,0.4054339514927883,16319.772215119046
2020-10-01,6107,16401.793244216176,0.6678089067411455,16374.2,0.33219109325885454,16392.627014253445
2020-09-30,6107,16333.714580617767,0.7162638475614386,16391.5,0.28373615243856143,16350.11039318033
2020-09-29,6107,16285.903433129382,0.6254794127385717,16208.200000000003,0.37452058726142834,16256.801897721536
2020-09-28,6107,16188.335466459876,0.6414714666643567,15845.400000000003,0.3585285333356432,16065.38331664124
2020-09-27,6107,16099.494740881213,0.7237642827899471,15787.6,0.27623571721005286,16013.338273439847
2020-09-26,6107,16102.70114302198,0.6621941368292358,15908.099999999997,0.3378058631707642,16036.963735929423
