date,county,model3.pred,model3.w,model2.pred,model2.w,clep
2020-07-03,6039,5.884288222340553,0.55559569586394,5,0.4444043041360599,5.491306730235586
2020-07-02,6039,5.88571898626361,0.5628321573653866,5,0.43716784263461345,5.498511127858231
2020-07-01,6039,5.8878634639096274,0.5679710868404428,7.299999999999999,0.43202891315955716,6.4979472768296525
2020-06-30,6039,5.888772632679348,0.5494933174500894,7.900000000000002,0.45050668254991055,6.794844001784567
2020-06-29,6039,5.8890016866110955,0.5663993690739813,6.799999999999998,0.43360063092601875,6.284011130069063
2020-06-28,6039,5.184474225848334,0.5213639981688635,4,0.47863600183113647,4.617542218116256
2020-06-27,6039,5.186148954422267,0.5192552176821322,4,0.48074478231786777,4.6159140335319675
2020-06-26,6039,5.186928544918925,0.5150637281443093,4,0.48493627185569066,4.611343841386842
2020-06-25,6039,5.187116219120249,0.5067037724831022,6.299999999999999,0.4932962275168979,5.736097589892972
2020-06-24,6039,5.187219889395833,0.49107820887361747,6.899999999999999,0.5089217911263826,6.058891011090148
2020-06-23,6039,5.187193405837769,0.46013979839738584,5.800000000000001,0.5398602016026142,5.518023297305603
2020-06-22,6039,4.741130838390711,0.39895485602133984,3,0.6010451439786602,3.6946326029444805
2020-06-21,6039,4.7413866751989975,0.40486088417325095,3,0.595139115826749,3.705019349008584
2020-06-20,6039,4.741888528734623,0.4167691941717548,3,0.5832308058282452,3.725965478457752
2020-06-19,6039,4.742398669976569,0.4409579454376516,3,0.5590420545623485,3.7683245376461647
2020-06-18,6039,4.742186393860471,0.490131960024514,3,0.5098680399754861,3.8539012319508728
2020-06-17,6039,4.7419106026571365,0.4467048106208658,3,0.5532951893791341,3.778119845878434
2020-06-16,6039,4.741889249313531,0.33409778699212617,3,0.6659022130078739,3.5819613433810265
2020-06-15,6039,4.741468076456617,0.1973143510503835,3,0.8026856489496165,3.343616643380997
2020-06-14,6039,4.7417339113597405,0.1973143510503835,3,0.8026856489496165,3.343669096422393
2020-06-13,6039,4.743357331720301,0.19731435105038356,3,0.8026856489496165,3.3439894205573193
2020-06-12,6039,4.744435226270685,0.19731435105038347,3,0.8026856489496165,3.344202104621029
2020-06-11,6039,4.7444783251791725,0.19731435105038353,5.299999999999999,0.8026856489496165,5.190387601238305
2020-06-10,6039,4.745070671330615,0.19731435105038353,5.899999999999999,0.8026856489496165,5.672115869004545
2020-06-09,6039,4.744520250964035,0.19731435105038353,4.800000000000001,0.8026856489496166,4.789053049322531
