"","date","county","model3.pred","model3.w","model2.pred","model2.w","clep"
"1301",2020-02-28,6085,0,0.158242518693489,5.7,0.841757481306511,4.79801764344711
"1302",2020-02-27,6085,0,0.197314351050384,6.1,0.802685648949616,4.89638245859266
"1303",2020-02-26,6085,0,0.197314351050384,5.2,0.802685648949617,4.17396537453801
"1304",2020-02-25,6085,0,0.197314351050384,4.7,0.802685648949616,3.7726225500632
"1305",2020-02-24,6085,0,0.197314351050384,5.1,0.802685648949616,4.09369680964304
"1306",2020-02-23,6085,0,0.197314351050384,4.2,0.802685648949617,3.37127972558839
"1307",2020-02-22,6085,0,0.197314351050384,2,0.802685648949616,1.60537129789923
"1308",2020-02-21,6085,0,0.197314351050384,2,0.802685648949616,1.60537129789923
"1309",2020-02-20,6085,0,0.197314351050384,2,0.802685648949616,1.60537129789923
"1310",2020-02-19,6085,0,0.197314351050384,2,0.802685648949616,1.60537129789923
"1311",2020-02-18,6085,0,0.197314351050384,2,0.802685648949616,1.60537129789923
"1312",2020-02-17,6085,0,0.197314351050384,2,0.802685648949616,1.60537129789923
"1313",2020-02-16,6085,0,0.197945325648766,2,0.802054674351234,1.60410934870247
"1314",2020-02-15,6085,0,0.199338120377136,2,0.800661879622864,1.60132375924573
"1315",2020-02-14,6085,0,0.199338120377136,2,0.800661879622864,1.60132375924573
"1316",2020-02-13,6085,0,0.199338120377136,2,0.800661879622864,1.60132375924573
"1317",2020-02-12,6085,0,0.199338120377136,2,0.800661879622864,1.60132375924573
"1318",2020-02-11,6085,NA,NA,NA,NA,NA
"1319",2020-02-10,6085,NA,NA,NA,NA,NA
"1320",2020-02-09,6085,NA,NA,NA,NA,NA
"1321",2020-02-08,6085,NA,NA,NA,NA,NA
"1322",2020-02-07,6085,NA,NA,NA,NA,NA
"1323",2020-02-06,6085,NA,NA,NA,NA,NA
"1324",2020-02-05,6085,NA,NA,NA,NA,NA
"1325",2020-02-04,6085,NA,NA,NA,NA,NA
"1326",2020-02-03,6085,NA,NA,NA,NA,NA
"1327",2020-02-02,6085,NA,NA,NA,NA,NA
"1328",2020-02-01,6085,NA,NA,NA,NA,NA
"1329",2020-11-25,6081,13214.1590962181,0.295749711399972,13588,0.704250288600028,13477.436660597
"1330",2020-11-24,6081,13214.910135011,0.298802530460023,13641.5,0.701197469539977,13514.0338688727
