"","date","county","arima.pred","arima.w","ma.pred","ma.w","clep"
"334",2020-08-24,6041,6171.13496460549,0.309132462627957,6017.14316292321,0.690867537372043,6064.74702780177
"335",2020-08-24,6047,8042.46348482191,0.992522894621896,8051.92556490099,0.00747710537810414,8042.53423379176
"336",2020-08-24,6055,1386.91285156227,0.611196032345222,1392.90516553035,0.388803967654778,1389.24268700849
"337",2020-08-25,6085,16520.0384033193,0.951965620172506,16797.7533367233,0.0480343798274941,16533.3782679142
"338",2020-08-25,6081,7902.55522619716,0.670472106742886,7963.92941561208,0.329527893257114,7922.77973353542
"339",2020-08-25,6097,5330.65302774808,0.307590730786129,5569.44804972875,0.692409269213871,5495.99691440963
"340",2020-08-25,6001,17520.6220892538,0.874093916711258,17749.9863863776,0.125906083288742,17549.5004495509
"341",2020-08-25,6013,13116.6709140692,0.847646097126799,13304.6313032149,0.152353902873201,13145.3074129411
"342",2020-08-25,6075,9098.49754536348,0.56631940455219,9121.65241835152,0.43368059544781,9108.53936446845
"343",2020-08-25,6039,3692.627861973,0.875723450610208,3624.00183680232,0.124276549389793,3684.09925636645
"344",2020-08-25,6019,24334.2261315522,0.186933303573083,25056.4289331441,0.813066696426917,24921.4251775928
"345",2020-08-25,6095,5380.34093941156,0.461980640390158,5374.78266308822,0.538019359609841,5377.35047914354
"346",2020-08-25,6099,14166.1276254604,0.999171089103729,14190.230920583,0.000828910896271399,14166.1476049444
"347",2020-08-25,6107,13997.074422165,0.970559608072256,13935.5800114078,0.0294403919277442,13995.2640026109
"348",2020-08-25,6041,6183.01060255843,0.330114093858174,5986.63144166209,0.669885906141826,6051.45897041401
"349",2020-08-25,6047,8119.07228458443,0.998350767749906,7945.12085434128,0.00164923225009363,8118.78539827573
"350",2020-08-25,6055,1398.06512931077,0.504138973271802,1392.87472593973,0.495861026728198,1395.49141056607
"351",2020-08-26,6085,16758.4812459305,0.976147434765676,16785.6365152296,0.0238525652343239,16759.1289687629
"352",2020-08-26,6081,7969.97843582198,0.760189020510045,7991.19251900871,0.239810979489955,7975.06580588997
"353",2020-08-26,6097,5438.30199455133,0.331101570133936,5530.15279793088,0.668898429866064,5499.74085271385
"354",2020-08-26,6001,17858.5917248865,0.806989548718848,17992.8603600989,0.193010451281152,17884.5069747617
"355",2020-08-26,6013,13633.686338734,0.909849768311078,13654.5352287608,0.0901502316889219,13635.5658710004
"356",2020-08-26,6075,9184.78551836902,0.561311735568571,9197.54356783254,0.438688264431429,9190.3823249457
"357",2020-08-26,6039,3744.63556231509,0.772631711220066,3675.24659912694,0.227368288779934,3728.85871249478
"358",2020-08-26,6019,24887.4592889154,0.0983200568934343,25323.8697918134,0.901679943106566,25280.9618863396
"359",2020-08-26,6095,5434.96471909968,0.489735214666401,5399.73730002526,0.510264785333599,5416.98940766781
"360",2020-08-26,6099,14114.6582653546,0.999466668156863,14025.9779102103,0.000533331843137186,14114.6109692974
"361",2020-08-26,6107,14019.4883477748,0.947345876058927,13894.5758813143,0.0526541239410731,14012.911191284
"362",2020-08-26,6041,6203.49491050085,0.360981226622358,6005.32317314733,0.639018773377642,6076.85944997909
"363",2020-08-26,6047,8177.9143103614,0.99960588290019,7933.87091783082,0.000394117099809829,8177.8181286873
"364",2020-08-26,6055,1408.79504365718,0.403237950802907,1384.63084993786,0.596762049197093,1394.37476989604
"365",2020-08-27,6085,16870.1875342377,0.6581343539293,16839.5785879169,0.3418656460707,16859.7233870282
"366",2020-08-27,6081,8013.99936633396,0.780081123138466,7982.35629019244,0.219918876861534,8007.04045656847
"367",2020-08-27,6097,5540.48002495999,0.322794321490307,5593.08420494465,0.677205678509693,5576.10387435895
"368",2020-08-27,6001,18088.4580570157,0.419446583277528,18412.3265767918,0.580553416722472,18276.4810327406
"369",2020-08-27,6013,13612.3234453282,0.968258392170926,13734.9077793831,0.0317416078290738,13616.2144691858
"370",2020-08-27,6075,9268.29743056045,0.5877029405913,9273.98893189768,0.412297059408699,9270.64401982541
"371",2020-08-27,6039,3717.95644813078,0.905877852174157,3675.24659912694,0.0941221478258428,3713.93650540922
"372",2020-08-27,6019,24820.9628765015,0.486976328962808,25217.5485657479,0.513023671037192,25024.4207226795
"373",2020-08-27,6095,5470.18215108412,0.611733248944665,5399.73730002526,0.388266751055335,5442.83075763492
"374",2020-08-27,6099,14258.4375995981,0.999332029915308,13967.5902277049,0.000667970084692017,14258.2433222545
"375",2020-08-27,6107,13977.0521455718,0.933745769279302,13894.5758813143,0.0662542307206977,13971.5877441307
"376",2020-08-27,6041,6192.98824339103,0.354653263250191,6005.32317314733,0.645346736749809,6071.87920270734
"377",2020-08-27,6047,8091.97288879955,0.994832020139414,7933.87091783082,0.00516797986058579,8091.15582099766
"378",2020-08-27,6055,1404.45774810379,0.55512236477186,1384.63084993786,0.44487763522814,1395.63720453382
"379",2020-08-28,6085,17288.7271059649,0.690003955103788,17246.439405838,0.309996044896212,17275.6180861778
"380",2020-08-28,6081,7968.93101878454,0.743092493468408,7982.35629019244,0.256907506531592,7972.38007178646
"381",2020-08-28,6097,5682.09788921228,0.278085304963079,5704.95359389038,0.721914695036921,5698.59775828483
"382",2020-08-28,6001,18051.7309543735,0.485885117611653,17972.1588053663,0.514114882388347,18010.8217283453
"383",2020-08-28,6013,13659.0575772345,0.955493055668118,13799.8536593206,0.0445069443318817,13665.323980622
"384",2020-08-28,6075,9337.00985660401,0.632790403135693,9309.21787582794,0.367209596864307,9326.80437454717
"385",2020-08-28,6039,3664.3520164585,0.958342870793541,3675.24659912694,0.0416571292064595,3664.80585349637
"386",2020-08-28,6019,24721.900973869,0.741720936925843,25217.5485657479,0.258279063074157,24849.9163695144
"387",2020-08-28,6095,5410.74488581789,0.650926322002785,5399.73730002526,0.349073677997215,5406.90242735938
"388",2020-08-28,6099,14307.6006360735,0.995741865702491,14013.9442363138,0.0042581342975093,14306.350207686
"389",2020-08-28,6107,13928.541870779,0.798254195368073,13894.5758813143,0.201745804631927,13921.6893749043
"390",2020-08-28,6041,6183.07711923809,0.301640351887014,6005.32317314733,0.698359648112986,6058.94093599545
"391",2020-08-28,6047,8041.7874324252,0.958671794492195,7933.87091783082,0.0413282055078047,8037.32743653236
"392",2020-08-28,6055,1395.33650851084,0.536424626658466,1384.63084993786,0.463575373341534,1390.37362884101
"393",2020-08-29,6085,17281.3728591051,0.828794585225788,17328.7620811037,0.171205414774212,17289.4861505132
"394",2020-08-29,6081,8087.77615541953,0.724880249019844,8064.93975124331,0.275119750980156,8081.49340958929
"395",2020-08-29,6097,5736.34088328793,0.707286190922242,5728.09983471698,0.292713809077758,5733.92861456993
"396",2020-08-29,6001,17876.4229330788,0.600100419962427,17984.6164657183,0.399899580037573,17919.6894813441
"397",2020-08-29,6013,13278.4837056174,0.940887900516586,13645.2236973888,0.0591120994834139,13300.1624764955
"398",2020-08-29,6075,9373.88530954119,0.609751824661945,9382.83630077154,0.390248175338055,9377.3784175363
"399",2020-08-29,6039,3789.15584713251,0.79172015970308,3763.68176188007,0.20827984029692,3783.85010872442
"400",2020-08-29,6019,25073.2443260289,0.757796175653629,25301.2264641423,0.242203824346371,25128.4624717626
"401",2020-08-29,6095,5476.00688870647,0.673433259601367,5545.60436504777,0.326566740398633,5498.73510969522
"402",2020-08-29,6099,14367.6523769965,0.920406079624715,14097.5682127597,0.0795939203752848,14346.1553195336
"403",2020-08-29,6107,14296.9376001265,0.678383164555353,14180.589477252,0.321616835444647,14259.5180850377
"404",2020-08-29,6041,6246.37762468394,0.197581756944985,6054.68124216045,0.802418243055015,6092.55695021944
"405",2020-08-29,6047,8310.47759898714,0.833280103909538,8124.38872495199,0.166719896090462,8279.45288124441
"406",2020-08-29,6055,1421.89767775955,0.538952199916337,1425.26051304786,0.461047800083663,1423.44810557127
"407",2020-08-30,6085,17431.282837877,0.865823544445202,17414.7798513395,0.134176455554798,17429.0685256373
"408",2020-08-30,6081,8226.0734727561,0.697068363933818,8214.9656807928,0.302931636066183,8222.70857116358
"409",2020-08-30,6097,5810.56001391706,0.887866799501691,5822.33139983516,0.112133200498309,5811.87997709436
"410",2020-08-30,6001,18420.1525408838,0.741259460114791,18725.8759566226,0.258740539885209,18499.2555825276
"411",2020-08-30,6013,14259.2381268997,0.895804125471783,14276.1059766368,0.104195874528217,14260.9956872545
"412",2020-08-30,6075,9392.24687498344,0.585073838107598,9398.98076316491,0.414926161892402,9395.0409413612
"413",2020-08-30,6039,3811.55306536695,0.522375306024724,3752.88272415017,0.477624693975276,3783.53066159787
"414",2020-08-30,6019,25456.8309998138,0.946522607378937,25416.807112363,0.0534773926210629,25454.6906266703
"415",2020-08-30,6095,5458.52734824522,0.579421672718569,5505.68534968065,0.420578327281431,5478.36098160687
"416",2020-08-30,6099,14329.2401239279,0.785966764214937,14104.7034051428,0.214033235785063,14281.1818034538
"417",2020-08-30,6107,14348.186697717,0.525296152250257,14285.5566534003,0.474703847749743,14318.4559746951
"418",2020-08-30,6041,6263.50754847785,0.123906087492739,6070.94985839091,0.876093912507261,6094.80892838622
"419",2020-08-30,6047,8212.96053414586,0.453475398170244,8085.44282849994,0.546524601829756,8143.26897084148
"420",2020-08-30,6055,1432.34331306534,0.50169867796656,1442.37125799486,0.49830132203344,1437.340251281
"421",2020-08-31,6085,17374.3278711048,0.735961610064935,17397.0615266207,0.264038389935065,17380.3304289045
"422",2020-08-31,6081,8291.20846977165,0.629274979656689,8249.89747287791,0.370725020343311,8275.89344960781
"423",2020-08-31,6097,5928.31248929391,0.840067635234601,5905.08124839234,0.159932364765399,5924.59706200009
"424",2020-08-31,6001,18588.6212621595,0.732035385009018,18588.5106210551,0.267964614990982,18588.5916142586
"425",2020-08-31,6013,14291.6438267192,0.760497759250163,14339.9636875366,0.239502240749837,14303.2165416577
"426",2020-08-31,6075,9468.67315222393,0.55903828480919,9460.27494598755,0.44096171519081,9464.96986479741
"427",2020-08-31,6039,3853.54842333124,0.369079485906124,3796.33953359088,0.630920514093876,3817.45416120551
"428",2020-08-31,6019,25542.5862152394,0.943652409496315,25586.2615401101,0.0563475905036848,25545.0472145603
"429",2020-08-31,6095,5480.20485582144,0.479960380481441,5536.01858510713,0.520039619518559,5509.23020636309
"430",2020-08-31,6099,14804.5799284754,0.562015204462426,14609.8969269075,0.437984795537574,14719.3117338391
"431",2020-08-31,6107,14439.6826769559,0.378603227823044,14306.3444228276,0.621396772176956,14356.8267162329
"432",2020-08-31,6041,6257.85365404088,0.0959428674442264,6067.26641115757,0.904057132555774,6085.55189773809
"433",2020-08-31,6047,8319.59066712115,0.186197884896962,8136.08351725871,0.813802115103038,8170.25216042657
"434",2020-08-31,6055,1448.70522644376,0.419965997886312,1449.45859455976,0.580034002113688,1449.14220556715
"435",2020-09-01,6085,17630.2769539639,0.5928696832869,17643.9075082211,0.4071303167131,17635.8263658356
"436",2020-09-01,6081,8339.25960934968,0.520739611538058,8312.51769059788,0.479260388461942,8326.44326698048
"437",2020-09-01,6097,5981.74382548264,0.765496556179775,5934.03210987254,0.234503443820225,5970.5552638615
"438",2020-09-01,6001,18802.5969674491,0.84562438360235,18729.5658919286,0.15437561639765,18791.3227501495
"439",2020-09-01,6013,14353.2588884226,0.748656474693722,14459.9801052865,0.251343525306278,14380.0825752942
"440",2020-09-01,6075,9563.34754507003,0.536705773756786,9553.82097186886,0.463294226243214,9558.93393871005
"441",2020-09-01,6039,3850.06686961282,0.348265669846399,3761.73876034288,0.651734330153601,3792.50040848404
"442",2020-09-01,6019,25515.8457422879,0.935198986417085,25533.806282854,0.0648010135829146,25517.009603521
"443",2020-09-01,6095,5557.96450965056,0.374112531226113,5571.91648740564,0.625887468773887,5566.69687769208
"444",2020-09-01,6099,15035.0653383457,0.498225998699788,14877.7353239801,0.501774001300212,14956.1212275129
"445",2020-09-01,6107,14562.4494765988,0.352089282035748,14341.4845618895,0.647910717964252,14419.2839400646
"446",2020-09-01,6041,6249.12290000215,0.0894178618572406,6052.46781452725,0.910582138142759,6070.05229179377
"447",2020-09-01,6047,8303.6597563458,0.160911436603728,8177.82572621455,0.839088563396272,8198.0738607766
"448",2020-09-01,6055,1463.58175543405,0.449990522233109,1467.83446013838,0.550009477766891,1465.92078332757
"449",2020-09-02,6085,17795.8380238962,0.502420205939898,17824.3622509524,0.497579794060102,17810.0311029205
"450",2020-09-02,6081,8390.44225648263,0.502221964587241,8360.87091692343,0.497778035412759,8375.72229317233
"451",2020-09-02,6097,5993.58652299459,0.678149373495745,5948.15833282093,0.321850626504255,5978.96543152624
"452",2020-09-02,6001,19020.6421263072,0.63425649493901,18905.8289865104,0.36574350506099,18978.6499661309
"453",2020-09-02,6013,14484.9454250811,0.756800234826427,14493.4727221374,0.243199765173573,14487.0192617227
"454",2020-09-02,6075,9597.47487995533,0.482192037842086,9599.90860788152,0.517807962157914,9598.73508365324
"455",2020-09-02,6039,3958.30928852498,0.405019382250615,3936.28905262244,0.594980617749385,3945.2076749647
"456",2020-09-02,6019,25148.3819268065,0.948566937414446,25235.9763469876,0.051433062585554,25152.8871761018
"457",2020-09-02,6095,5673.10564601145,0.417642277105039,5646.12602178712,0.582357722894961,5657.39385348361
"458",2020-09-02,6099,14942.0723671542,0.36949715175868,14848.8301488519,0.63050284824132,14883.2828829383
"459",2020-09-02,6107,14627.234200779,0.387503665351728,14461.2930896654,0.612496334648272,14525.5958784544
"460",2020-09-02,6041,6240.73095566752,0.0913492544265464,6032.60355999084,0.908650745573454,6051.61584241164
"461",2020-09-02,6047,8387.96467777112,0.187610149060473,8239.31492632045,0.812389850939527,8267.20312834792
"462",2020-09-02,6055,1468.4167377236,0.511587527271994,1465.4073566973,0.488412472728006,1466.94691849516
"463",2020-09-03,6085,18000.0735587939,0.548451473110127,18028.2556481379,0.451548526889873,18012.7991397219
"464",2020-09-03,6081,8482.77143302193,0.493220918967232,8483.06475138426,0.506779081032768,8482.92008063204
"465",2020-09-03,6097,6078.84609412001,0.57963193150643,6101.15864432716,0.42036806849357,6088.22557775376
"466",2020-09-03,6001,18984.3441310995,0.665406995330516,18724.9558730325,0.334593004669484,18897.5546344569
"467",2020-09-03,6013,14566.0347568813,0.262990729588248,14608.2471496921,0.737009270411752,14597.1456817092
"468",2020-09-03,6075,9790.85903299011,0.502190663092948,9769.3089693436,0.497809336907052,9780.13121009593
"469",2020-09-03,6039,3954.41442255379,0.398340476532147,3936.28905262244,0.601659523467853,3943.50912111822
"470",2020-09-03,6019,25775.1134482349,0.897282778676418,25966.8067390688,0.102717221323582,25794.8036504157
"471",2020-09-03,6095,5708.43195483412,0.574152161090472,5646.12602178712,0.425847838909528,5681.89910789482
"472",2020-09-03,6099,15091.7651476338,0.478054026784504,14999.4753160958,0.521945973215496,15043.5948416938
"473",2020-09-03,6107,14549.5290608363,0.326118941413909,14461.2930896654,0.673881058586091,14490.0685111783
"474",2020-09-03,6041,6347.48792904266,0.0999896920639571,6207.29052811104,0.900010307936043,6221.30882305836
"475",2020-09-03,6047,8285.94739489052,0.145592925672886,8239.31492632045,0.854407074327114,8246.10428385092
"476",2020-09-03,6055,1466.87355331238,0.516115367337471,1465.4073566973,0.483884632662529,1466.16408330188
"477",2020-09-04,6085,17822.9792327564,0.507742780085127,17767.6998541924,0.492257219914873,17795.7675595459
"478",2020-09-04,6081,8456.27297160688,0.480475269341086,8483.06475138426,0.519524730658914,8470.19196377959
"479",2020-09-04,6097,6108.43406444399,0.560303862597198,6115.02596916689,0.439696137402802,6111.33249948878
"480",2020-09-04,6001,19092.3194741527,0.812245183145911,19048.4995263656,0.187754816854089,19084.0920678814
"481",2020-09-04,6013,14576.5879615036,0.388118385538642,14681.6407256516,0.611881614461358,14640.8678164341
"482",2020-09-04,6075,9863.02534224775,0.491699017729618,9847.32663463459,0.508300982270382,9855.04567374761
"483",2020-09-04,6039,3940.04863019991,0.332080676451637,3936.28905262244,0.667919323548363,3937.53753568754
"484",2020-09-04,6019,25787.4659456173,0.721076524048849,25966.8067390688,0.278923475951151,25837.4883031066
"485",2020-09-04,6095,5690.67753259292,0.614140288276839,5646.12602178712,0.385859711723161,5673.48689947656
"486",2020-09-04,6099,15439.5465023641,0.707579829244709,15439.8869062122,0.292420170755292,15439.6460433155
"487",2020-09-04,6107,14518.3914269517,0.348603381857975,14461.2930896654,0.651396618142025,14481.1977631419
"488",2020-09-04,6041,6339.18250363977,0.0894457042136198,6207.29052811104,0.91055429578638,6219.08769874233
"489",2020-09-04,6047,8256.06471928499,0.168638378028162,8239.31492632045,0.831361621971838,8242.1395842383
"490",2020-09-04,6055,1460.03745857058,0.54095667509766,1465.4073566973,0.45904332490234,1462.50247446106
"491",2020-09-05,6085,18328.0937242799,0.523130046570903,18260.2477674548,0.476869953429097,18295.7400260084
"492",2020-09-05,6081,8530.45882019166,0.43301349206773,8545.60888513454,0.56698650793227,8539.04870260857
"493",2020-09-05,6097,6137.97568147596,0.489898341053327,6187.98340221336,0.510101658946673,6163.48470278425
"494",2020-09-05,6001,19197.836578902,0.674464568830398,19306.3863837745,0.325535431169602,19233.1733864346
"495",2020-09-05,6013,14687.237616776,0.49116924689596,14929.666138664,0.50883075310404,14810.5927041422
"496",2020-09-05,6075,9912.33372803664,0.506294867980644,9913.96747756825,0.493705132019356,9913.14031856483
"497",2020-09-05,6039,4032.24966271541,0.307865708622446,4013.93740508854,0.692134291377554,4019.57512125931
"498",2020-09-05,6019,26155.6643888568,0.64719780103935,26135.4393398822,0.35280219896065,26148.5289471044
"499",2020-09-05,6095,5763.74590126052,0.543954788174121,5742.28065839149,0.456045211825879,5753.95678002942
"500",2020-09-05,6099,15599.1608637759,0.614903098005635,15657.1076780772,0.385096901994364,15621.4760024438
"501",2020-09-05,6107,14677.1022344427,0.295409458656834,14490.8719497529,0.704590541343166,14545.8861373386
"502",2020-09-05,6041,6440.21873719466,0.24191525813777,6326.64647678737,0.75808474186223,6354.12133948109
"503",2020-09-05,6047,8424.79081592382,0.140684652683771,8314.83979600124,0.859315347316229,8330.30821705127
"504",2020-09-05,6055,1484.64442866862,0.52282531969339,1494.42899066658,0.47717468030661,1489.31337391194
"505",2020-09-06,6085,18336.5700888413,0.522286754742122,18344.5432905383,0.477713245257878,18340.3789928991
"506",2020-09-06,6081,8629.25492633834,0.429470452707419,8614.87069580814,0.570529547292581,8621.04829780579
"507",2020-09-06,6097,6193.06848056522,0.41534630626821,6260.72856282981,0.58465369373179,6232.62619757941
"508",2020-09-06,6001,19440.0790097217,0.522714233448608,19329.9640627955,0.477285766551392,19387.5227128692
"509",2020-09-06,6013,14713.0126624017,0.603710707426634,14725.0867002022,0.396289292573366,14717.7974743002
"510",2020-09-06,6075,9940.78020903326,0.490731678450288,9967.80727991218,0.509268321549712,9954.54424005617
"511",2020-09-06,6039,4086.24804099483,0.522073687442211,4089.84606812724,0.477926312557789,4087.96763283471
"512",2020-09-06,6019,26305.6648459669,0.584586183813261,26371.2333297701,0.415413816186739,26332.9029000451
"513",2020-09-06,6095,5761.12279655095,0.545361665358377,5785.08170674704,0.454638334641623,5772.01543558233
"514",2020-09-06,6099,15624.9666574791,0.398902361663126,15764.0878716357,0.601097638336874,15708.5920907512
"515",2020-09-06,6107,14942.8552659176,0.205603743916479,14825.2071625627,0.794396256083521,14849.3960530771
"516",2020-09-06,6041,6479.07577366585,0.530132884870011,6381.33387519682,0.469867115129989,6433.15006980488
"517",2020-09-06,6047,8406.29771922833,0.16933984239848,8373.08002779867,0.83066015760152,8378.70510643021
"518",2020-09-06,6055,1493.14221933633,0.525419534754003,1503.44200824453,0.474580465245997,1498.03029794832
"519",2020-09-07,6085,18843.680258635,0.526092620570467,18883.8767187326,0.473907379429533,18862.7296577022
"520",2020-09-07,6081,8678.17592091351,0.42445954054914,8657.88570328608,0.57554045945086,8666.49807973786
"521",2020-09-07,6097,6305.38991753038,0.38467515937009,6357.88607174683,0.61532484062991,6337.6921052573
"522",2020-09-07,6001,19712.0647045948,0.407253094459144,19691.7892677218,0.592746905540856,19700.0465021298
"523",2020-09-07,6013,14705.3302683583,0.560994449788057,14753.0667749001,0.439005550211943,14726.2868596779
"524",2020-09-07,6075,10004.0742849045,0.492130898271808,10035.8897874466,0.507869101728192,10020.2323956016
"525",2020-09-07,6039,4132.25327132262,0.468387853953093,4128.0022155926,0.531612146046907,4129.99335846302
"526",2020-09-07,6019,26908.9237137819,0.471061394694655,26761.7126211652,0.528938605305344,26831.0580837677
"527",2020-09-07,6095,5772.03678151937,0.478395878542977,5819.68990382009,0.521604121457023,5796.89284651172
"528",2020-09-07,6099,15714.8321008912,0.463030240333288,15674.3638739109,0.536969759666712,15693.1018867754
"529",2020-09-07,6107,15043.8590051673,0.204293599444611,15019.0002825693,0.795706400555389,15024.0787604865
"530",2020-09-07,6041,6500.78926070062,0.779509646922157,6424.88006853816,0.220490353077843,6484.05201611887
"531",2020-09-07,6047,8470.32852541768,0.168024207531961,8403.93871770562,0.831975792468039,8415.09381253464
"532",2020-09-07,6055,1506.92901067478,0.50353043507078,1508.29214869316,0.49646956492922,1507.6057672137
"533",2020-09-08,6085,19019.9944444928,0.539453016109535,19055.1765190896,0.460546983890465,19036.1974428354
"534",2020-09-08,6081,8752.70268746445,0.462751148688,8750.13447113125,0.537248851312,8751.32291618952
"535",2020-09-08,6097,6480.93897464878,0.476349931904518,6574.70915463421,0.523650068095482,6530.04173578348
"536",2020-09-08,6001,19879.5469673087,0.446528607845446,19784.5971941868,0.553471392154554,19826.9949841942
"537",2020-09-08,6013,14780.7019648698,0.572793463992271,14823.7091029004,0.427206536007729,14799.0748953315
"538",2020-09-08,6075,10076.585675074,0.468809193123164,10106.8075253105,0.531190806876836,10092.6392440864
"539",2020-09-08,6039,4141.89723465394,0.44896647702981,4151.65508374268,0.55103352297019,4147.27413661392
"540",2020-09-08,6019,27060.6785551491,0.614575494310586,27087.2356538208,0.385424505689414,27070.9143117772
"541",2020-09-08,6095,5821.63728736198,0.38865720821165,5858.67529981279,0.61134279178835,5844.28020929595
"542",2020-09-08,6099,15811.5688113862,0.431969239924345,15715.9452994761,0.568030760075655,15757.2517152348
"543",2020-09-08,6107,15211.5852261767,0.422920720239978,15135.0759913803,0.577079279760022,15167.4333320654
"544",2020-09-08,6041,6554.76724807358,0.674075927474519,6520.54385912723,0.325924072525481,6543.61302177256
"545",2020-09-08,6047,8536.63187732354,0.259329660635216,8491.59687000525,0.740670339364784,8503.27578316981
"546",2020-09-08,6055,1510.72431688008,0.497058690634507,1502.96701295198,0.502941309365493,1506.82284828534
"547",2020-09-09,6085,19209.8827360216,0.571389588185578,19243.1938462659,0.428610411814422,19224.1602247014
"548",2020-09-09,6081,8811.54876821354,0.517774773192093,8808.0580763054,0.482225226807907,8809.86546851642
"549",2020-09-09,6097,6561.80641798309,0.477345894320048,6673.28364402099,0.522654105679952,6620.07044786161
"550",2020-09-09,6001,19979.6373649496,0.434455548136093,19828.6532166395,0.565544451863907,19894.2491175534
"551",2020-09-09,6013,15094.8923234376,0.640195862137188,15050.0388686651,0.359804137862812,15078.753864813
"552",2020-09-09,6075,10123.4365524178,0.464955912958678,10160.178219838,0.535044087041322,10143.094964319
"553",2020-09-09,6039,4197.09426272273,0.482025903575619,4166.16201010521,0.517974096424381,4181.0721571228
"554",2020-09-09,6019,27326.3000098344,0.416686378014026,27434.7618433212,0.583313621985974,27389.5672747728
"555",2020-09-09,6095,5891.27624640717,0.452370264235833,5882.92871428702,0.547629735764167,5886.70488959793
"556",2020-09-09,6099,15943.7796388675,0.467138063799976,15969.1543761074,0.532861936200024,15957.3008704837
"557",2020-09-09,6107,15344.0252055688,0.520712787369345,15272.4099258135,0.479287212630655,15309.7009177531
"558",2020-09-09,6041,6560.56318670148,0.659612064427531,6541.84580663082,0.340387935572469,6554.1920163399
"559",2020-09-09,6047,8616.69811348775,0.394653320586229,8565.70770910392,0.605346679413771,8585.83124151203
"560",2020-09-09,6055,1519.48192567998,0.483364831998959,1515.81325363445,0.516635168001041,1517.5865606814
"561",2020-09-10,6085,19467.4473752183,0.59704321724267,19503.0936941229,0.402956782757329,19481.8113012012
"562",2020-09-10,6081,9002.46368658306,0.488449459337264,9027.75154454871,0.511550540662736,9015.39970399759
"563",2020-09-10,6097,6760.58204189994,0.410132808612328,6869.66535513573,0.589867191387672,6824.9267095056
"564",2020-09-10,6001,20096.2788158328,0.563692455834135,20104.6851712585,0.436307544165865,20099.946572124
"565",2020-09-10,6013,15184.2494359221,0.785254393892193,15148.3561373724,0.214745606107807,15176.5415077698
"566",2020-09-10,6075,10211.2411169174,0.484415080961257,10204.6812534874,0.515584919038743,10207.8589502619
"567",2020-09-10,6039,4189.65318462215,0.455443628828503,4166.16201010521,0.544556371171497,4176.86091587265
"568",2020-09-10,6019,27247.9028466435,0.458881787280146,27303.0785463656,0.541118212719854,27277.7594226627
"569",2020-09-10,6095,5916.02270998768,0.440110884282717,5882.92871428702,0.559889115717283,5897.49374199928
"570",2020-09-10,6099,16037.4086758432,0.540989773192059,16050.7516575674,0.459010226807941,16043.5332409107
"571",2020-09-10,6107,15273.9721440885,0.693273362848367,15272.4099258135,0.306726637151633,15273.4929701305
"572",2020-09-10,6041,6552.76788462578,0.408115974826478,6464.51490957239,0.591884025173522,6500.53235851764
"573",2020-09-10,6047,8567.71477592109,0.308574162044364,8565.70770910392,0.691425837955636,8566.32703806519
"574",2020-09-10,6055,1516.64963597459,0.523265794681974,1515.81325363445,0.476734205318026,1516.25090390432
"575",2020-09-11,6085,19637.7747202008,0.541809958763937,19844.5076536921,0.458190041236063,19732.497691522
"576",2020-09-11,6081,9010.43076332835,0.480723986790971,9027.75154454871,0.519276013209029,9019.42502954612
"577",2020-09-11,6097,6742.28401696325,0.351825264149057,6812.88777393816,0.648174735850943,6788.04758849055
"578",2020-09-11,6001,20031.9124812548,0.431404049580496,19951.3927093257,0.568595950419504,19986.1292650072
"579",2020-09-11,6013,15271.1788589732,0.667630029562078,15268.0071214079,0.332369970437922,15270.1246686524
"580",2020-09-11,6075,10285.7717497007,0.526110403470352,10278.2149444822,0.473889596529648,10282.1906583246
"581",2020-09-11,6039,4173.89611475052,0.485632387661279,4166.16201010521,0.514367612338721,4169.91794181053
"582",2020-09-11,6019,27207.5087751312,0.530105149895403,27303.0785463656,0.469894850104597,27252.4165184599
"583",2020-09-11,6095,5904.37504420371,0.508704137137006,5882.92871428702,0.491295862862993,5893.83855104204
"584",2020-09-11,6099,16117.8028512198,0.65250308451437,16010.1035470083,0.34749691548563,16080.3776752064
"585",2020-09-11,6107,15263.5564690254,0.481911295016332,15272.4099258135,0.518088704983667,15268.1433449874
"586",2020-09-11,6041,6545.16397689726,0.31308063072259,6464.51490957239,0.68691936927741,6489.76457043765
"587",2020-09-11,6047,8552.70414707208,0.359114924465283,8565.70770910392,0.640885075534716,8561.03793590707
"588",2020-09-11,6055,1513.6187679173,0.544526151056327,1515.81325363445,0.455473848943673,1514.61829877334
"589",2020-09-12,6085,19659.6782755492,0.557118461164436,19760.5248978009,0.442881538835564,19704.3413827984
"590",2020-09-12,6081,8968.01045730097,0.46362335903621,8952.83197691257,0.53637664096379,8959.8690749753
"591",2020-09-12,6097,6775.01954984957,0.346558533098744,6863.5019337143,0.653441466901256,6832.83760855706
"592",2020-09-12,6001,20190.879399035,0.447621860750649,20226.9802878579,0.552378139249351,20210.8207408283
"593",2020-09-12,6013,15274.5086814909,0.619832482313792,15291.3211746955,0.380167517686208,15280.9002452986
"594",2020-09-12,6075,10345.4838016513,0.552518077304444,10340.557858207,0.447481922695556,10343.2795310077
"595",2020-09-12,6039,4144.06655659429,0.485453199222923,4079.52753398226,0.514546800777077,4110.85820898399
"596",2020-09-12,6019,27405.3876843721,0.403691855104399,27604.8233294977,0.596308144895601,27524.312783943
